DATAFLOW,LAST UPDATE,freq,deg_urb,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2009,37.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2010,39.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2011,42.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2012,47.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2013,52.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2014,54.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2015,47.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2016,53.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2017,58.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2018,56.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2019,62.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2020,60.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2021,56.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LU,2022,59.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2003,46.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2004,50.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2005,50.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2006,54.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2007,63.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2008,63.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2009,54.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2010,49.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2011,54.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2012,55.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2013,57.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2014,58.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2015,60.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2016,61.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2017,62.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2018,66.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2019,69.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2020,69.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2021,70.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,LV,2022,72.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MK,2018,42.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MK,2019,43.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MK,2020,45.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2004,32.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2005,32.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2006,31.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2007,30.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2008,30.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2009,29.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2010,33.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2011,33.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2012,34.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2013,36.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2014,38.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2015,41.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2016,44.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2017,47.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2018,51.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2019,51.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2020,53.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2021,50.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,MT,2022,53.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2003,43.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2004,44.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2005,43.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2006,44.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2007,47.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2008,50.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2009,52.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2010,52.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2011,55.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2012,57.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2013,58.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2014,58.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2015,60.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2016,62.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2017,64.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2018,66.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2019,68.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2020,69.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2021,69.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NL,2022,70.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2005,66.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2010,70.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2011,72.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2012,74.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2013,75.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2014,73.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2015,72.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2016,75.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2017,75.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2018,73.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2019,73.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2020,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2021,76.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,NO,2022,75.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2006,28.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2007,29.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2008,32.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2009,33.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2010,36.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2011,39.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2012,40.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2013,43.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2014,45.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2015,47.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2016,49.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2017,51.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2018,52.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2019,53.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2020,54.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2021,57.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PL,2022,58.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2003,45.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2004,41.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2005,43.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2006,43.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2007,43.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2008,44.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2009,43.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2010,42.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2011,44.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2012,43.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2013,43.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2014,46.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2015,49.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2016,51.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2017,56.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2018,59.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2019,60.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2020,60.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2021,61.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,PT,2022,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2009,32.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2010,30.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2011,32.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2012,34.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2013,34.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2014,35.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2015,36.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2016,40.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2017,42.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2018,42.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2019,44.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2020,47.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2021,48.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RO,2022,51.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2014,33.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2015,34.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2016,37.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2017,40.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2018,43.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2019,47.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2020,52.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2021,52.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,RS,2022,56.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2003,71.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2004,71.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2005,69.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2006,68.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2007,70.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2008,70.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2009,71.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2010,71.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2011,72.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2012,73.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2013,72.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2014,72.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2015,74.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2016,75.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2017,75.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2018,77.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2019,77.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2020,78.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2021,77.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SE,2022,77.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2005,31.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2006,35.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2007,39.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2008,39.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2009,44.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2010,41.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2011,35.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2012,38.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2013,36.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2014,37.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2015,42.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2016,45.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2017,50.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2018,53.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y55-64,T,PC,SI,2019,54.1,
