DATAFLOW,LAST UPDATE,freq,incgrp,building,deg_urb,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2006,26.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2007,27.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2008,26.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2009,26.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2010,25.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2011,26.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2012,26.3,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2013,35.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2014,34.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2015,37.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2016,37.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2017,37.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2018,38.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2019,39.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2020,39.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2021,39.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FI,2022,40.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2004,48.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2005,47.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2006,47.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2007,47.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2008,46.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2009,47.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2010,46.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2011,46.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2012,45.8,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2013,46.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2014,45.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2015,44.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2016,45.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2017,46.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2018,47.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2019,35.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2020,37.9,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2021,37.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,FR,2022,36.5,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2010,32.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2011,32.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2012,28.5,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2013,26.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2014,24.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2015,24.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2016,26.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2017,27.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2018,29.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2019,29.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2020,29.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2021,31.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HR,2022,31.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2005,31.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2006,31.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2007,31.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2008,31.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2009,31.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2010,31.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2011,30.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2012,29.2,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2013,29.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2014,29.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2015,31.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2016,30.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2017,31.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2018,32.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2019,32.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2020,32.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2021,32.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,HU,2022,34.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2003,35.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2004,34.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2005,34.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2006,34.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2007,34.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2008,34.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2009,34.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2010,33.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2011,34.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2012,35.1,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2013,35.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2014,34.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2015,33.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2016,34.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2017,36.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2018,35.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2019,35.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2020,35.2,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2021,34.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IE,2022,35.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2004,63.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2005,63.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2006,63.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2007,64.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2008,63.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2009,63.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2010,63.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2011,63.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2012,63.8,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2013,64.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2014,64.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2015,65.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2016,65.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2017,63.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IS,2018,62.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2004,42.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2005,42.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2006,42.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2007,43.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2008,43.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2009,43.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2010,43.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2011,43.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2012,43.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2013,44.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2014,43.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2015,33.8,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2016,34.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2017,34.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2018,34.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2019,35.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2020,35.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2021,36.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,IT,2022,35.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2005,41.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2006,41.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2007,41.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2008,41.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2009,42.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2010,41.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2011,42.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2012,42.4,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2013,42.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2014,42.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2015,43.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2016,43.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2017,42.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2018,43.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2019,43.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2020,42.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2021,42.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LT,2022,42.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2003,48.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2004,47.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2005,47.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2006,46.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2007,46.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2008,45.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2009,46.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2010,43.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2011,42.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2012,15.9,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2013,14.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2014,14.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2015,13.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2016,15.7,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2017,15.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2018,15.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2019,19.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2020,19.1,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2021,18.9,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LU,2022,19.7,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2005,46.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2006,46.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2007,46.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2008,47.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2009,46.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2010,46.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2011,46.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2012,45.3,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2013,43.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2014,43.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2015,42.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2016,42.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2017,43.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2018,43.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2019,43.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2020,43.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2021,43.2,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,LV,2022,,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MK,2010,57.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MK,2011,56.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MK,2016,26.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MK,2017,29.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MK,2018,31.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MK,2019,32.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MK,2020,34.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2005,90.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2006,90.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2007,89.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2008,89.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2009,89.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2010,89.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2011,89.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2012,88.9,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2013,89.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2014,89.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2015,89.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2016,90.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2017,90.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2018,89.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2019,89.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2020,88.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2021,48.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,MT,2022,47.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2005,64.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2006,63.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2007,62.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2008,62.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2009,63.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2010,64.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2011,66.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2012,47.3,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2013,46.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2014,45.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2015,45.3,p
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG1,PC,NL,2016,54.9,b
